,"ABM Campaign Planner - organized at job-title level. EVERY distinct title mentioned in Economic Buyer, Champion, or Influencer/User gets its own cluster/campaign, even if it appears only once - a use case can belong to more than one title's cluster. Each cluster's whole email sequence launches as ONE campaign per region on its scheduled day, and only for regions the source data actually names for that use case (see Target Geography column) - before Rakesh's US Master Calendar resumes.",,,,,,,,,,,,,,,,
Campaign Status,Date,Day,Owner,Region,Target Geography (this send),Persona (Job Title),Priority,Stream,Product(s),Sequence Length,Use Cases Covered (Buyer / Champion / Influencer-User),Campaign Name,Audience / Target List,Status,Date Live,Date Done,Notes
,12-Apr-2027,Mon,ABM Team,Global,Europe + rest of world,Live-ops (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Gaming rewards - Buyer: Head of Monetization / Live-ops | Champion: Live-ops manager | Influencer/User: Players, gamers, esports participants",P1_ABM_ICPSEQ-LIVE-OPS-PLUM_GLOBAL_EMAIL-LI_abmteam_12APR27,Live-ops (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Live-ops' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,13-Apr-2027,Tue,ABM Team,US,USA,Live-ops manager (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Gaming rewards - Buyer: Head of Monetization / Live-ops | Champion: Live-ops manager | Influencer/User: Players, gamers, esports participants",P1_ABM_ICPSEQ-LIVE-OPS-MANAGER-PLU_US_EMAIL-LI_abmteam_13APR27,Live-ops manager (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Live-ops manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,13-Apr-2027,Tue,ABM Team,ROW,"India, Middle East, SEA, Africa",Live-ops manager (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Gaming rewards - Buyer: Head of Monetization / Live-ops | Champion: Live-ops manager | Influencer/User: Players, gamers, esports participants",P1_ABM_ICPSEQ-LIVE-OPS-MANAGER-PLU_ROW_EMAIL-LI_abmteam_13APR27,Live-ops manager (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Live-ops manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,13-Apr-2027,Tue,ABM Team,Global,Europe + rest of world,Live-ops manager (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Gaming rewards - Buyer: Head of Monetization / Live-ops | Champion: Live-ops manager | Influencer/User: Players, gamers, esports participants",P1_ABM_ICPSEQ-LIVE-OPS-MANAGER-PLU_GLOBAL_EMAIL-LI_abmteam_13APR27,Live-ops manager (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Live-ops manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,14-Apr-2027,Wed,ABM Team,US,USA,Marketing ops (Plum),P1,ICP Persona Sequence,Plum,1 emails,1. Demo / meeting / webinar incentives - Buyer: Head of Demand Gen / SDR leadership | Champion: Marketing ops | Influencer/User: Prospects who book/attend,P1_ABM_ICPSEQ-MARKETING-OPS-PLUM_US_EMAIL-LI_abmteam_14APR27,Marketing ops (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Marketing ops' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,14-Apr-2027,Wed,ABM Team,ROW,India,Marketing ops (Plum),P1,ICP Persona Sequence,Plum,1 emails,1. Demo / meeting / webinar incentives - Buyer: Head of Demand Gen / SDR leadership | Champion: Marketing ops | Influencer/User: Prospects who book/attend,P1_ABM_ICPSEQ-MARKETING-OPS-PLUM_ROW_EMAIL-LI_abmteam_14APR27,Marketing ops (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Marketing ops' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,14-Apr-2027,Wed,ABM Team,Global,Europe,Marketing ops (Plum),P1,ICP Persona Sequence,Plum,1 emails,1. Demo / meeting / webinar incentives - Buyer: Head of Demand Gen / SDR leadership | Champion: Marketing ops | Influencer/User: Prospects who book/attend,P1_ABM_ICPSEQ-MARKETING-OPS-PLUM_GLOBAL_EMAIL-LI_abmteam_14APR27,Marketing ops (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Marketing ops' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,15-Apr-2027,Thu,ABM Team,US,USA,Member Engagement (Plum),P1,ICP Persona Sequence,Plum,1 emails,1. Employee wellness & health incentives - Buyer: Head of Wellbeing / (insurer) Member Engagement | Champion: Wellness program manager | Influencer/User: Employees; insurer members,P1_ABM_ICPSEQ-MEMBER-ENGAGEMENT-PL_US_EMAIL-LI_abmteam_15APR27,Member Engagement (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Member Engagement' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,15-Apr-2027,Thu,ABM Team,ROW,"India, Middle East",Member Engagement (Plum),P1,ICP Persona Sequence,Plum,1 emails,1. Employee wellness & health incentives - Buyer: Head of Wellbeing / (insurer) Member Engagement | Champion: Wellness program manager | Influencer/User: Employees; insurer members,P1_ABM_ICPSEQ-MEMBER-ENGAGEMENT-PL_ROW_EMAIL-LI_abmteam_15APR27,Member Engagement (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Member Engagement' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,15-Apr-2027,Thu,ABM Team,Global,Europe,Member Engagement (Plum),P1,ICP Persona Sequence,Plum,1 emails,1. Employee wellness & health incentives - Buyer: Head of Wellbeing / (insurer) Member Engagement | Champion: Wellness program manager | Influencer/User: Employees; insurer members,P1_ABM_ICPSEQ-MEMBER-ENGAGEMENT-PL_GLOBAL_EMAIL-LI_abmteam_15APR27,Member Engagement (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Member Engagement' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,16-Apr-2027,Fri,ABM Team,US,USA,Ops manager (Plum),P1,ICP Persona Sequence,Plum,1 emails,1. Legal settlements / class-action payouts - Buyer: Settlement administrator / Legal ops | Champion: Ops manager | Influencer/User: Claimants,P1_ABM_ICPSEQ-OPS-MANAGER-PLUM_US_EMAIL-LI_abmteam_16APR27,Ops manager (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Ops manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,16-Apr-2027,Fri,ABM Team,Global,Europe,Ops manager (Plum),P1,ICP Persona Sequence,Plum,1 emails,1. Legal settlements / class-action payouts - Buyer: Settlement administrator / Legal ops | Champion: Ops manager | Influencer/User: Claimants,P1_ABM_ICPSEQ-OPS-MANAGER-PLUM_GLOBAL_EMAIL-LI_abmteam_16APR27,Ops manager (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Ops manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,19-Apr-2027,Mon,ABM Team,US,USA,Panel (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Market research & survey incentives - Buyer: VP Insights / Research Director | Champion: Panel / fieldwork manager | Influencer/User: Survey respondents, panelists",P1_ABM_ICPSEQ-PANEL-PLUM_US_EMAIL-LI_abmteam_19APR27,Panel (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Panel' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,19-Apr-2027,Mon,ABM Team,ROW,India,Panel (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Market research & survey incentives - Buyer: VP Insights / Research Director | Champion: Panel / fieldwork manager | Influencer/User: Survey respondents, panelists",P1_ABM_ICPSEQ-PANEL-PLUM_ROW_EMAIL-LI_abmteam_19APR27,Panel (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Panel' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,19-Apr-2027,Mon,ABM Team,Global,Europe,Panel (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Market research & survey incentives - Buyer: VP Insights / Research Director | Champion: Panel / fieldwork manager | Influencer/User: Survey respondents, panelists",P1_ABM_ICPSEQ-PANEL-PLUM_GLOBAL_EMAIL-LI_abmteam_19APR27,Panel (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Panel' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,20-Apr-2027,Tue,ABM Team,US,USA,Patient Engagement (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Clinical trial & healthcare participant incentives - Buyer: Clinical ops lead / Patient Engagement | Champion: Trial coordinator | Influencer/User: Trial participants, patients",P1_ABM_ICPSEQ-PATIENT-ENGAGEMENT-P_US_EMAIL-LI_abmteam_20APR27,Patient Engagement (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Patient Engagement' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,20-Apr-2027,Tue,ABM Team,Global,Europe,Patient Engagement (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Clinical trial & healthcare participant incentives - Buyer: Clinical ops lead / Patient Engagement | Champion: Trial coordinator | Influencer/User: Trial participants, patients",P1_ABM_ICPSEQ-PATIENT-ENGAGEMENT-P_GLOBAL_EMAIL-LI_abmteam_20APR27,Patient Engagement (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Patient Engagement' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,21-Apr-2027,Wed,ABM Team,US,USA,Payments PM (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Gig / creator / freelancer payouts - Buyer: Head of Ops / Finance | Champion: Payments PM | Influencer/User: Gig workers, creators, freelancers",P1_ABM_ICPSEQ-PAYMENTS-PM-PLUM_US_EMAIL-LI_abmteam_21APR27,Payments PM (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Payments PM' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,21-Apr-2027,Wed,ABM Team,ROW,"India, SEA",Payments PM (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Gig / creator / freelancer payouts - Buyer: Head of Ops / Finance | Champion: Payments PM | Influencer/User: Gig workers, creators, freelancers",P1_ABM_ICPSEQ-PAYMENTS-PM-PLUM_ROW_EMAIL-LI_abmteam_21APR27,Payments PM (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Payments PM' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,21-Apr-2027,Wed,ABM Team,Global,Europe,Payments PM (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Gig / creator / freelancer payouts - Buyer: Head of Ops / Finance | Champion: Payments PM | Influencer/User: Gig workers, creators, freelancers",P1_ABM_ICPSEQ-PAYMENTS-PM-PLUM_GLOBAL_EMAIL-LI_abmteam_21APR27,Payments PM (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Payments PM' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
